date_no,date,Hour,Turbidity,sdi,ph,temp,cf,cp,qc,qp,pf,pc,pp,sspn,qspn,dpn,wtcn,stcn,rec,dp,day,to,cfo,cpo,qco,qpo,pfo,pco,ppo,conf,cfave,fop ave,pop,dpo,ndp,sfx,ssp,ssr,tcf,aspn
42783.00,17-02-2017 00:00,0.125,0.08,2.31,7.76,29.39,52440,550,340,181,49.19,47.85,0.96,0.60135693,156.3756407,1.380663766,3.35E-09,2.06E-08,0.347408829,1.34,1075.005208,29.39,34585.625,256.6495567,1496.9724,796.91766,713.255,693.825,13.92,1.228536492,42489.7024,516.7508261,2.989461315,19.43,175.8586352,8.19686736,0.604027664,99.39597234,1.140578956,0.192928712
42784.00,18-02-2017 00:00,0.125,0.08,2.12,7.69,29.17,52030,483,335,178,49.3,47.99,1.02,0.527768676,149.6027473,1.375904878,3.18E-09,1.81E-08,0.346978558,1.31,1079.005208,29.17,34266.24023,225.3849743,1474.9581,783.70908,714.85,695.855,14.79,1.228160369,42084.43826,511.2333408,2.623298539,18.995,181.9524577,8.06100768,0.535554194,99.46444581,1.133188314,0.169319959
42785.00,19-02-2017 00:00,0.125,0.08,2.12,7.6,29.16,52560,478,337,177,49.5,48.19,0.96,0.51451439,149.992764,1.368987638,3.21E-09,1.76E-08,0.344357977,1.31,1080.005208,29.16,34664.375,223.0517965,1483.76382,779.30622,717.75,698.755,13.92,1.225876453,42494.24108,516.4153861,2.596050265,18.995,180.5131642,8.01572112,0.524898882,99.47510112,1.132853261,0.165067689
42786.00,20-02-2017 00:00,0.625,0.06,2.5,7.7,28.73,52400,452,342,177,49.43,48.04,1.03,0.496149963,150.5348481,1.423126186,3.21E-09,1.70E-08,0.341040462,1.39,1083.026042,28.73,34508.69141,210.919272,1505.77812,779.30622,716.735,696.58,14.935,1.223001937,42204.19643,512.0056072,2.451319307,20.155,182.1682121,8.01572112,0.499759005,99.500241,1.118518577,0.159175971
42787.00,21-02-2017 00:00,0.125,0.06,2.12,7.7,28.65,52450,441,338,175,49.41,48.05,1.02,0.478554473,150.1596698,1.414280242,3.20E-09,1.64E-08,0.341130604,1.36,1084.005208,28.65,34592.1875,205.7862809,1488.16668,770.5005,716.445,696.725,14.79,1.223079795,42309.00561,513.1971819,2.391016911,19.72,180.988835,7.925148,0.486388838,99.51361116,1.115867271,0.153530945
42788.00,22-02-2017 00:00,0.125,0.07,2.12,7.65,28.66,51690,415,340,181,50.1,48.77,0.95,0.471739209,141.2163239,1.360777366,2.99E-09,1.61E-08,0.347408829,1.33,1085.005208,28.66,33993.45703,193.6537564,1496.9724,796.91766,726.45,707.165,13.775,1.228536492,41762.20244,506.2923229,2.250097214,19.285,198.9902744,8.19686736,0.463705804,99.5362942,1.116198417,0.151344457
42789.00,23-02-2017 00:00,0.125,0.07,2.12,7.74,28.66,52320,402,341,180,50.5,49.17,1.03,0.448945473,141.7878517,1.3585678,3.02E-09,1.54E-08,0.345489443,1.33,1086.005208,28.66,34456.26953,187.5874942,1501.37526,792.5148,732.25,712.965,14.935,1.226861117,42273.05733,512.7588901,2.179599016,19.285,197.0932089,8.1515808,0.443751898,99.5562481,1.116198417,0.144031718
42790.00,24-02-2017 00:00,0.125,0.06,2,7.8,28.82,51600,470,341,180,49.65,48.31,0.97,0.530433155,143.5375764,1.370895322,3.03E-09,1.82E-08,0.345489443,1.34,1087.005208,28.82,33934.57031,219.3187121,1501.37526,792.5148,719.925,700.495,14.065,1.226861117,41633.00484,504.9256598,2.549719936,19.43,193.7690602,8.1515808,0.526790494,99.47320951,1.121507141,0.170174783
42791.00,25-02-2017 00:00,0.458333333,0.07,1.66,7.82,28.77,52290,423,341,179,49.78,48.44,0.97,0.46892915,147.2118555,1.372463637,3.14E-09,1.60E-08,0.344230769,1.34,1088.019097,28.77,34436.61133,197.3868409,1501.37526,788.11194,721.81,702.38,14.065,1.225765887,42211.22344,512.1625012,2.294317461,19.43,188.1618163,8.10629424,0.467616962,99.53238304,1.119846063,0.150442927
42792.00,26-02-2017 00:00,0.458333333,0.07,1.66,7.65,28.84,53380,536,341,181,50.1,48.74,0.96,0.585501603,154.9299227,1.389367442,3.36E-09,2.00E-08,0.346743295,1.36,1089.019097,28.84,35202.5,250.1166589,1501.37526,796.91766,726.45,706.73,13.92,1.227954849,43227.08058,525.1668955,2.908047978,19.72,180.4111525,8.19686736,0.578611036,99.42138896,1.122172107,0.187841969
42793.00,27-02-2017 00:00,0.125,0.08,1.81,7.75,28.9,52550,478,340,180,50.3,48.94,1.02,0.526704971,145.4737219,1.396964172,3.12E-09,1.80E-08,0.346153846,1.36,1090.005208,28.9,34657.8125,223.0517965,1496.9724,792.5148,729.35,709.63,14.79,1.227440338,42540.39709,516.5563586,2.593816438,19.72,190.7374579,8.1515808,0.524329371,99.47567063,1.124168843,0.168978699
42794.00,28-02-2017 00:00,0.625,0.07,1.56,7.85,28.98,52870,462,339,181,49.83,48.47,0.96,0.506921556,154.166044,1.400318852,3.32E-09,1.73E-08,0.348076923,1.36,1092.026042,28.98,34867.8125,215.5856276,1492.56954,796.91766,722.535,702.815,13.92,1.229121139,42856.76542,520.7078864,2.507639728,19.72,180.5547533,8.19686736,0.503037561,99.49696244,1.126835447,0.162631738
42795.00,01-03-2017 00:00,0.291666667,0.07,1.9,7.84,28.87,52440,437,338,180,50.01,48.66,1.04,0.48250254,148.7079225,1.395369652,3.18E-09,1.65E-08,0.347490347,1.35,1093.012153,28.87,34585.625,203.9197387,1488.16668,792.5148,725.145,705.57,15.08,1.228607787,42492.16819,515.8934694,2.37105326,19.575,186.7550839,8.1515808,0.479899585,99.52010042,1.123170131,0.154797573
42796.00,02-03-2017 00:00,0.791666667,0.07,1.75,7.84,29.09,52100,452,342,177,49.54,48.2,0.94,0.493699643,144.4172487,1.376695962,3.07E-09,1.69E-08,0.341040462,1.34,1095.032986,29.09,34312.10938,210.919272,1505.77812,779.30622,718.33,698.9,13.63,1.223001937,41963.77622,509.5684139,2.454244025,19.43,187.8708301,8.01572112,0.50262224,99.49737776,1.130510043,0.158389854
42797.00,03-03-2017 00:00,0.291666667,0.07,1.48,7.78,28.79,51560,416,346,179,49.25,47.9,0.96,0.469162413,145.7833678,1.36079438,3.07E-09,1.60E-08,0.340952381,1.35,1096.012153,28.79,33908.39844,194.120392,1523.38956,788.11194,714.125,694.55,13.92,1.222925871,41467.4577,502.7810634,2.256492201,19.575,189.8929288,8.10629424,0.468127063,99.53187294,1.120510265,0.150517763
42798.00,04-03-2017 00:00,0.291666667,0.08,1.56,7.8,28.84,52510,413,342,178,49.7,48.35,0.96,0.452399899,148.9003174,1.381391946,3.18E-09,1.55E-08,0.342307692,1.35,1097.012153,28.84,34631.5625,192.7204853,1505.77812,783.70908,720.65,701.075,13.92,1.224097746,42392.41759,514.5776499,2.240587439,19.575,184.6054375,8.06100768,0.454610745,99.54538926,1.122172107,0.145139975
42799.00,05-03-2017 00:00,0.625,0.07,1.66,7.69,28.49,51650,455,340,177,49.5,48.16,1.02,0.510554673,143.8497943,1.377712752,3.03E-09,1.75E-08,0.342359768,1.34,1101.026042,28.49,33967.28516,212.3191787,1496.9724,779.30622,717.75,698.32,14.79,1.224142835,41580.80875,503.7138139,2.465629826,19.43,191.9968159,8.01572112,0.510618204,99.4893818,1.110579301,0.163797323
42800.00,06-03-2017 00:00,0.291666667,0.07,1.81,7.6,28.2,52530,446,337,175,50,48.66,1.01,0.489522046,145.3013471,1.392010057,3.10E-09,1.67E-08,0.341796875,1.34,1102.012153,28.2,34644.6875,208.1194587,1483.76382,770.5005,725,705.57,14.645,1.223655701,42393.16937,513.4960854,2.414524232,19.43,189.5584388,7.925148,0.490926868,99.50907313,1.101044482,0.157049587
42801.00,07-03-2017 00:00,0.291666667,0.07,1.9,7.79,27.56,52900,410,341,177,49.94,48.58,1.01,0.460726424,152.8893143,1.381195437,3.28E-09,1.58E-08,0.341698842,1.36,1103.012153,27.56,34887.5,191.3205786,1501.37526,779.30622,724.13,704.41,14.645,1.223570917,42687.33036,516.1190499,2.214876339,19.72,185.7208265,8.01572112,0.448190545,99.55180945,1.080227193,0.14781131
42802.00,08-03-2017 00:00,0.625,0.08,2.12,7.68,28.03,53200,464,335,181,50.48,49.12,1.03,0.519452206,153.7833142,1.405820486,3.33E-09,1.78E-08,0.350775194,1.36,1107.026042,28.03,35084.375,216.5188987,1474.9581,796.91766,731.96,712.24,14.935,1.231490257,43206.066,523.491469,2.510574711,19.72,186.1841057,8.19686736,0.501130787,99.49886921,1.095484748,0.16665185
42803.00,09-03-2017 00:00,0.458333333,0.08,1.73,7.52,27.83,50400,414,340,177,49.16,47.81,0.95,0.485455143,139.7860776,1.379142358,2.90E-09,1.66E-08,0.342359768,1.35,1109.019097,27.83,33149.41406,193.1871209,1496.9724,779.30622,712.82,693.245,13.775,1.224142835,40579.61771,489.9972844,2.238498154,19.575,201.4987137,8.01572112,0.476069346,99.52393065,1.08897184,0.155744834
42804.00,10-03-2017 00:00,0.291666667,0.08,1.9,7.62,27.8,51070,402,343,176,50.2,48.85,0.95,0.464079647,132.8619483,1.367556741,2.77E-09,1.59E-08,0.33911368,1.35,1110.012153,27.8,33587.79297,187.5874942,1510.18098,774.90336,727.9,708.325,13.775,1.221340985,41022.14813,495.5199818,2.173385216,19.575,210.9909034,7.97043456,0.45728345,99.54271655,1.087997505,0.148887099
42805.00,11-03-2017 00:00,0.291666667,0.08,1.9,7.6,27.78,53110,350,341,175,51.16,49.79,1.01,0.385485699,138.4252659,1.398893568,2.97E-09,1.32E-08,0.339147287,1.37,1111.012153,27.78,35025.3125,163.3224452,1501.37526,770.5005,741.82,721.955,14.645,1.221369901,42778.86247,517.6538227,1.892079075,19.865,201.4807564,7.925148,0.381783048,99.61821695,1.087348324,0.123672407
42806.00,12-03-2017 00:00,0.291666667,0.09,1.66,7.77,27.96,51830,408,340,177,50.59,49.23,1.03,0.462805838,136.50419,1.391114685,2.88E-09,1.58E-08,0.342359768,1.36,1112.012153,27.96,34135.18555,190.3873075,1496.9724,779.30622,733.555,713.835,14.935,1.224142835,41786.34281,505.4221877,2.207003292,19.72,205.5448156,8.01572112,0.455620891,99.54437911,1.093201797,0.148478432
42807.00,13-03-2017 00:00,0.291666667,0.08,1.4,7.6,28.3,51470,443,339,180,50.81,49.48,1.02,0.508534733,133.5645025,1.362694186,2.81E-09,1.74E-08,0.346820809,1.33,1114.012153,28.3,33849.51172,206.719552,1492.56954,792.5148,736.745,717.46,14.79,1.228022554,41567.96382,503.2341207,2.399075921,19.285,211.4774553,8.1515808,0.497304975,99.50269503,1.104325138,0.163149281
42808.00,14-03-2017 00:00,0.291666667,0.08,1.85,7.65,28.53,51820,410,337,180,50.8,49.46,0.96,0.463181163,135.7025594,1.385028267,2.88E-09,1.58E-08,0.348162476,1.34,1115.012153,28.53,34128.63281,191.3205786,1483.76382,792.5148,736.6,717.17,13.92,1.229196062,41950.78105,508.4593948,2.22202443,19.43,206.7276296,8.1515808,0.456059634,99.54394037,1.111899465,0.148598845
42809.00,15-03-2017 00:00,0.125,0.08,1.66,7.62,28.85,51750,385,340,179,50.71,49.38,1.02,0.43064286,133.70797,1.36771735,2.83E-09,1.47E-08,0.344894027,1.33,1117.005208,28.85,34032.71484,179.6546897,1496.9724,788.11194,735.295,716.01,14.79,1.226342681,41735.77075,506.2766062,2.088725108,19.285,206.6746189,8.10629424,0.430457343,99.56954266,1.122504705,0.138159832
42810.00,16-03-2017 00:00,0.958333333,0.08,1.81,7.7,28.94,51600,418,337,179,51.36,50.02,1.01,0.46699303,127.0221735,1.392796,2.69E-09,1.60E-08,0.346899225,1.34,1118.039931,28.94,33934.57031,195.0536631,1483.76382,788.11194,744.72,725.29,14.645,1.228091055,41674.74227,505.654827,2.268469785,19.43,216.9736427,8.10629424,0.468038079,99.53196192,1.125501532,0.149821777
42811.00,17-03-2017 00:00,0.125,0.07,1.9,7.69,28.76,52180,416,338,180,51.5,50.18,1.02,0.463780718,131.190718,1.362916557,2.80E-09,1.59E-08,0.347490347,1.32,1119.005208,28.76,34364.53125,194.120392,1488.16668,792.5148,746.75,727.61,14.79,1.228607787,42220.53068,512.2634312,2.25626789,19.14,212.3828367,8.1515808,0.459777243,99.54022276,1.119514077,0.148791195
42812.00,18-03-2017 00:00,0.125,0.07,2.12,7.54,28.83,51670,399,336,178,50.7,49.37,1.02,0.444311476,132.8799888,1.387767276,2.81E-09,1.52E-08,0.346303502,1.33,1120.005208,28.83,33980.37109,186.1875875,1479.36096,783.70908,735.15,715.865,14.79,1.227570911,41713.31511,505.9588243,2.164549464,19.285,206.9232251,8.06100768,0.446350493,99.55364951,1.121839586,0.142545028
42813.00,19-03-2017 00:00,0.958333333,0.07,2,7.56,28.73,52380,388,342,178,51.2,49.88,0.95,0.428084005,132.0274215,1.349263526,2.81E-09,1.46E-08,0.342307692,1.32,1121.039931,28.73,34495.58594,181.0545964,1505.77812,783.70908,742.4,723.26,13.775,1.224097746,42225.96899,512.2813889,2.104166994,19.14,208.8777781,8.06100768,0.428775469,99.57122453,1.118518577,0.137338894
42814.00,20-03-2017 00:00,0.958333333,0.07,2.3,7.65,28.86,51920,431,342,179,50.68,49.34,1.03,0.480128433,135.2574913,1.36919923,2.87E-09,1.64E-08,0.343570058,1.34,1124.039931,28.86,34194.16016,201.1199253,1505.77812,788.11194,734.86,715.43,14.935,1.225192054,41894.41333,508.3020099,2.338414738,19.43,204.2464048,8.10629424,0.48006383,99.51993617,1.12283738,0.154035907
42815.00,21-03-2017 00:00,0.125,0.08,2.4,7.69,28.59,51840,436,342,178,50.62,49.28,1.03,0.488051531,134.991804,1.367858278,2.86E-09,1.67E-08,0.342307692,1.34,1125.005208,28.59,34141.73828,203.4531031,1505.77812,783.70908,733.99,714.56,14.935,1.224097746,41792.82487,506.5621825,2.363432165,19.43,205.1412496,8.06100768,0.486813475,99.51318652,1.113881996,0.156577813
42816.00,22-03-2017 00:00,0.125,0.08,2.5,7.62,28.2,51760,437,342,178,50.52,49.18,1.03,0.496364249,136.0405196,1.362708507,2.87E-09,1.70E-08,0.342307692,1.34,1126.005208,28.2,34039.25781,203.9197387,1505.77812,783.70908,732.54,713.11,14.935,1.224097746,41667.37876,504.3225587,2.365790711,19.43,205.933232,8.06100768,0.489399009,99.51060099,1.101044482,0.159244719
42817.00,23-03-2017 00:00,0.125,0.07,2.56,7.87,29.32,51720,379,342,181,51.02,49.72,1.01,0.422636174,130.8657485,1.329893992,2.77E-09,1.44E-08,0.346080306,1.3,1127.005208,29.32,34013.08594,176.8548763,1505.77812,796.91766,739.79,720.94,14.645,1.227376189,41746.8518,507.205405,2.059369376,18.85,210.5739644,8.19686736,0.423636439,99.57636356,1.138223342,0.135591108
42818.00,24-03-2017 00:00,0.791666667,0.08,2.31,7.68,28.3,51740,421,337,180,50.04,48.7,1.03,0.480312059,143.5766903,1.381951318,3.04E-09,1.64E-08,0.348162476,1.34,1128.032986,28.3,34026.17188,196.4535698,1483.76382,792.5148,725.58,706.15,14.935,1.229196062,41824.83647,506.4796406,2.279911043,19.43,196.7302704,8.1515808,0.46970553,99.53029447,1.104325138,0.154094818
42819.00,25-03-2017 00:00,0.125,0.08,2.12,7.86,28.09,52470,415,338,178,50.45,49.11,1.03,0.464312414,143.9767336,1.37914193,3.08E-09,1.59E-08,0.34496124,1.34,1129.005208,28.09,34605.3125,193.6537564,1488.16668,783.70908,731.525,712.095,14.935,1.226401174,42439.99587,513.9006716,2.245845555,19.43,195.2201739,8.06100768,0.45630013,99.54369987,1.09744451,0.148961775
42820.00,26-03-2017 00:00,0.125,0.08,1.9,7.84,28.05,51750,373,341,181,50.15,48.81,0.99,0.43146284,143.4364464,1.3585209,3.03E-09,1.47E-08,0.346743295,1.34,1130.005208,28.05,34032.71484,174.055063,1501.37526,796.91766,727.175,707.745,14.355,1.227954849,41790.63723,505.6275549,2.018247432,19.43,199.4956925,8.19686736,0.416492962,99.58350704,1.0961377,0.138422899
42821.00,27-03-2017 00:00,0.125,0.07,2.02,7.9,27.81,52170,384,339,176,50.99,49.65,0.97,0.432428982,133.9153796,1.37539608,2.84E-09,1.48E-08,0.341747573,1.34,1131.005208,27.81,34357.97852,179.1880541,1492.56954,774.90336,739.355,719.925,14.065,1.22361306,42040.87122,508.3824098,2.076121036,19.43,209.2687113,7.97043456,0.426223456,99.57377654,1.088322208,0.138732859
42822.00,28-03-2017 00:00,0.291666667,0.06,2.3,7.9,27.6,52520,416,344,176,49.93,48.59,1.05,0.468683847,148.2851977,1.350397307,3.16E-09,1.60E-08,0.338461538,1.34,1133.012153,27.6,34638.125,194.120392,1514.58384,774.90336,723.985,704.555,15.225,1.220780228,42285.53815,511.114629,2.247594538,19.43,190.1779655,7.97043456,0.459070407,99.54092959,1.08151924,0.150364228
42823.00,29-03-2017 00:00,0.125,0.08,2.5,7.65,27.54,51740,401,342,175,50.29,48.96,0.99,0.458107459,136.5153242,1.350464488,2.87E-09,1.57E-08,0.338491296,1.33,1134.005208,27.54,34026.17188,187.1208586,1505.77812,770.5005,729.205,709.92,14.355,1.2208058,41539.34799,501.6042272,2.166103856,19.285,205.7693766,7.925148,0.450466528,99.54953347,1.07958162,0.146971087
42824.00,30-03-2017 00:00,0.625,0.06,2.91,7.74,28.31,51730,419,340,181,51.02,49.68,1.06,0.480893541,134.6578906,1.36637967,2.85E-09,1.64E-08,0.347408829,1.34,1138.026042,28.31,34019.62891,195.5202986,1496.9724,796.91766,739.79,720.36,15.37,1.228536492,41794.35554,506.111228,2.269153303,19.43,210.8629253,8.19686736,0.467815082,99.53218492,1.104653621,0.15428137
42825.00,31-03-2017 00:00,0.625,0.08,2.61,7.76,28,51570,412,338,179,50.37,49.03,1.03,0.473824833,138.641965,1.375682162,2.92E-09,1.62E-08,0.34622824,1.34,1140.026042,28,33914.94141,192.2538497,1488.16668,788.11194,730.365,710.935,14.935,1.227505241,41630.76833,503.5256261,2.228940944,19.43,204.4183149,8.10629424,0.461807114,99.53819289,1.094505887,0.152013571
42826.00,01-04-2017 00:00,0.125,0.07,1.81,7.79,28.03,50720,430,342,179,50.33,49,1.06,0.50326972,132.8709998,1.348120989,2.77E-09,1.72E-08,0.343570058,1.33,1141.005208,28.03,33358.78906,200.6532898,1505.77812,788.11194,729.785,710.5,15.37,1.225192054,40870.9233,493.9928795,2.326573264,19.285,213.1061938,8.10629424,0.490943863,99.50905614,1.095484748,0.161460148
42827.00,02-04-2017 00:00,0.125,0.08,1.73,7.69,28.27,51540,515,338,178,50.44,49.12,1.06,0.585121034,135.6946679,1.360929828,2.86E-09,2.00E-08,0.34496124,1.32,1142.005208,28.27,33895.3125,240.3173122,1488.16668,783.70908,731.38,712.24,15.37,1.226401174,41569.25103,503.2002721,2.788809474,19.14,206.0285374,8.06100768,0.578113163,99.42188684,1.103340145,0.187719874
42828.00,03-04-2017 00:00,0.125,0.07,2.31,7.8,28.38,52060,452,339,181,50,48.67,0.99,0.513424833,146.9429297,1.361527392,3.13E-09,1.76E-08,0.348076923,1.33,1143.005208,28.38,34285.89844,210.919272,1492.56954,796.91766,725,705.715,14.355,1.229121139,42141.52254,510.6188253,2.448475832,19.285,192.8321505,8.19686736,0.500502258,99.49949774,1.106955126,0.164718134
42829.00,04-04-2017 00:00,0.125,0.07,1.73,7.78,28.66,53120,444,340,178,50.79,49.46,0.99,0.482920759,142.5404853,1.367443169,3.07E-09,1.65E-08,0.343629344,1.33,1144.005208,28.66,35031.875,207.1861876,1496.9724,783.70908,736.455,717.17,14.355,1.225243514,42922.57764,520.9906976,2.407365507,19.285,193.8741679,8.06100768,0.48269745,99.51730255,1.116198417,0.154931747
42830.00,05-04-2017 00:00,0.125,0.07,2.61,7.69,28.71,52540,426,339,181,50.65,49.32,1,0.474120891,143.3592435,1.365873533,3.07E-09,1.62E-08,0.348076923,1.33,1145.005208,28.71,34651.25,198.7867476,1492.56954,796.91766,734.425,715.14,14.5,1.229121139,42590.58387,516.8673783,2.310133043,19.285,195.7252548,8.19686736,0.466738724,99.53326128,1.117855292,0.152108554
42831.00,06-04-2017 00:00,0.125,0.08,2.3,7.65,28.4,52580,418,343,178,51,49.67,0.99,0.463496061,136.8660638,1.350770551,2.92E-09,1.59E-08,0.341650672,1.33,1146.005208,28.4,34677.5,195.0536631,1510.18098,783.70908,739.5,720.215,14.355,1.223529263,42428.93601,514.2897795,2.264412775,19.285,203.4771332,8.06100768,0.459718488,99.54028151,1.107613383,0.148699871
42832.00,07-04-2017 00:00,0.125,0.08,2.02,7.79,28.3,52640,392,342,178,50.7,49.37,1,0.435263737,140.9628575,1.35384964,3.02E-09,1.49E-08,0.342307692,1.33,1147.005208,28.3,34716.875,182.9211386,1505.77812,783.70908,735.15,715.865,14.5,1.224097746,42496.84843,514.9785761,2.122833806,19.285,198.1517577,8.06100768,0.430434598,99.5695654,1.104325138,0.139642312
42833.00,08-04-2017 00:00,0.125,0.07,2.13,7.72,28.46,52390,460,342,178,50.77,49.43,1.06,0.511509017,137.8615503,1.366141687,2.94E-09,1.75E-08,0.342307692,1.34,1148.005208,28.46,34502.13867,214.6523565,1505.77812,783.70908,736.165,716.735,15.37,1.224097746,42233.99017,511.9244916,2.492482435,19.43,201.6479908,8.06100768,0.508245505,99.4917545,1.109589977,0.164103498
42834.00,09-04-2017 00:00,0.125,0.07,1.94,7.65,28.84,52100,404,341,181,50.47,49.13,1,0.452762817,140.8169077,1.368935568,3.00E-09,1.55E-08,0.346743295,1.34,1149.005208,28.84,34312.10938,188.5207653,1501.37526,796.91766,731.815,712.385,14.5,1.227954849,42133.7211,511.2993522,2.191751872,19.43,198.4923997,8.19686736,0.447434407,99.55256559,1.122172107,0.145256407
42835.00,10-04-2017 00:00,0.458333333,0.08,1.94,7.75,28.77,51780,444,341,180,49.73,48.4,1,0.4993633,145.1486333,1.36000946,3.08E-09,1.71E-08,0.345489443,1.33,1151.019097,28.77,34102.42188,207.1861876,1501.37526,792.5148,721.085,701.8,14.5,1.226861117,41838.9354,507.4481665,2.40824335,19.285,191.9025768,8.1515808,0.495199473,99.50480053,1.119846063,0.160206881
42836.00,11-04-2017 00:00,0.125,0.08,2.31,7.77,28.5,52600,429,343,177,50.2,48.87,0.99,0.471860771,143.7718791,1.354270818,3.07E-09,1.61E-08,0.340384615,1.33,1152.005208,28.5,34690.625,200.1866542,1510.18098,779.30622,727.9,708.615,14.355,1.222435873,42407.06445,514.1834713,2.324785589,19.285,192.0438143,8.01572112,0.472059683,99.52794032,1.110909228,0.151383457
42837.00,12-04-2017 00:00,0.125,0.08,1.9,7.83,28.69,51000,392,338,178,49.85,48.52,1.06,0.444484703,137.014298,1.376816748,2.87E-09,1.52E-08,0.34496124,1.33,1153.005208,28.69,33541.99219,182.9211386,1488.16668,783.70908,722.825,703.54,15.37,1.226401174,41135.93859,498.4238358,2.125581583,19.285,201.5142457,8.06100768,0.444674766,99.55532523,1.117192313,0.142600603
42838.00,13-04-2017 00:00,0.958333333,0.08,2.02,7.84,29.2,51010,346,340,179,51.19,49.86,1.08,0.38855858,124.6043602,1.372326893,2.61E-09,1.33E-08,0.344894027,1.33,1155.039931,29.2,33548.53516,161.4559029,1496.9724,788.11194,742.255,722.97,15.66,1.226342681,41142.00053,499.3431405,1.879282335,19.285,219.4886419,8.10629424,0.392435713,99.60756429,1.134193934,0.124658256
42839.00,14-04-2017 00:00,0.125,0.07,2.3,7.8,29.16,50960,349,340,179,51.36,50.04,1.08,0.392774425,122.9992704,1.361485802,2.58E-09,1.34E-08,0.344894027,1.32,1156.005208,29.16,33515.82031,162.8558096,1496.9724,788.11194,744.72,725.58,15.66,1.226342681,41101.88092,498.7693072,1.895328441,19.14,222.6160212,8.10629424,0.396224713,99.60377529,1.132853261,0.126010793
